SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	ClusterCenterDist
0752	VLC_EMN_TAF_min10k_sorted_md_k141_54854_n3654	3654	1.0	0.0	0.0	0.1271
0753	VLC_EMN_TAF_min10k_sorted_md_k141_46122_n1441	1441	1.0	0.0	0.0	0.2037
0754	VLC_EMN_TAF_min10k_sorted_md_k141_48896_n2308	2308	1.0	0.0	0.0	0.1982
0755	VLC_EMN_TAF_min10k_sorted_md_k141_151249_n2076	2076	1.0	0.0	0.0	0.1884
0756	VLC_EMN_TAF_min10k_sorted_md_k141_123798_n5772	5772	1.0	0.0	0.0	0.3656
0757	VLC_EMN_TAF_min10k_sorted_md_k141_224930_n11105	11105	1.0	0.0	0.0	0.1749
0758	VLC_EMN_TAF_min10k_sorted_md_k141_127765_n1973	1973	1.0	0.0	0.0	0.1533
0759	VLC_EMN_TAF_min10k_sorted_md_k141_175096_n1457	1457	1.0	0.0	0.0	0.2366
0760	VLC_EMN_TAF_min10k_sorted_md_k141_127264_n3980	3980	1.0	0.0	0.0	0.1651
0761	VLC_EMN_TAF_min10k_sorted_md_k141_194754_n1018	1018	1.0	0.0	0.0	0.566
0762	VLC_EMN_TAF_min10k_sorted_md_k141_31527_n13377	13377	1.0	0.0	0.0	0.3998
0763	VLC_EMN_TAF_min10k_sorted_md_k141_183561_n3634	3634	1.0	0.0	0.0	0.1557
0764	VLC_EMN_TAF_min10k_sorted_md_k141_33649_n10589	10589	1.0	0.0	0.0	0.1175
0765	VLC_EMN_TAF_min10k_sorted_md_k141_163229_n2933	2933	1.0	0.0	0.0	0.2413
0766	VLC_EMN_TAF_min10k_sorted_md_k141_211451_n3985	3985	1.0	0.0	0.0	0.1261
0767	VLC_EMN_TAF_min10k_sorted_md_k141_9396_n3505	3505	1.0	0.0	0.0	0.2587
0768	VLC_EMN_TAF_min10k_sorted_md_k141_80538_n3434	3434	1.0	0.0	0.0	0.22
0769	VLC_EMN_TAF_min10k_sorted_md_k141_79245_n7859	7859	1.0	0.0	0.0	0.1208
0770	VLC_EMN_TAF_min10k_sorted_md_k141_178773_n18160	18160	1.0	0.0	0.0	0.0639
0771	VLC_EMN_TAF_min10k_sorted_md_k141_95250_n1510	1510	1.0	0.0	0.0	0.2603
0772	VLC_EMN_TAF_min10k_sorted_md_k141_19749_n1868	1868	1.0	0.0	0.0	0.1577
0773	VLC_EMN_TAF_min10k_sorted_md_k141_99252_n5578	5578	1.0	0.0	0.0	0.0878
0774	VLC_EMN_TAF_min10k_sorted_md_k141_4735_n2647	2647	1.0	0.0	0.0	0.2374
0775	VLC_EMN_TAF_min10k_sorted_md_k141_90187_n5758	5758	1.0	0.0	0.0	0.1325
0776	VLC_EMN_TAF_min10k_sorted_md_k141_32531_n7975	7975	1.0	0.0	0.0	0.1292
0777	VLC_EMN_TAF_min10k_sorted_md_k141_102909_n2108	2108	1.0	0.0	0.0	0.1901
0778	VLC_EMN_TAF_min10k_sorted_md_k141_93174_n2718	2718	1.0	0.0	0.0	0.1893
0779	VLC_EMN_TAF_min10k_sorted_md_k141_131803_n5724	5724	1.0	0.0	0.0	0.087
0780	VLC_EMN_TAF_min10k_sorted_md_k141_161478_n2700	2700	1.0	0.0	0.0	0.1921
0781	VLC_EMN_TAF_min10k_sorted_md_k141_84850_n9295	9295	1.0	0.0	0.0	0.1128
0782	VLC_EMN_TAF_min10k_sorted_md_k141_70860_n5816	5816	1.0	0.0	0.0	0.1423
0783	VLC_EMN_TAF_min10k_sorted_md_k141_224095_n4341	4341	1.0	0.0	0.0	0.2374
0784	VLC_EMN_TAF_min10k_sorted_md_k141_172180_n3680	3680	1.0	0.0	0.0	0.208
0785	VLC_EMN_TAF_min10k_sorted_md_k141_154909_n7069	7069	1.0	0.0	0.0	0.2093
0786	VLC_EMN_TAF_min10k_sorted_md_k141_90676_n5983	5983	1.0	0.0	0.0	0.1879
0787	VLC_EMN_TAF_min10k_sorted_md_k141_170740_n15761	15761	1.0	0.0	0.0	0.4313
0788	VLC_EMN_TAF_min10k_sorted_md_k141_20430_n2914	2914	1.0	0.0	0.0	0.1215
0789	VLC_EMN_TAF_min10k_sorted_md_k141_108508_n9038	9038	1.0	0.0	0.0	0.5388
0790	VLC_EMN_TAF_min10k_sorted_md_k141_12966_n1933	1933	1.0	0.0	0.0	0.2101
0791	VLC_EMN_TAF_min10k_sorted_md_k141_214804_n2309	2309	1.0	0.0	0.0	0.1938
0792	VLC_EMN_TAF_min10k_sorted_md_k141_124422_n3458	3458	1.0	0.0	0.0	0.1278
0793	VLC_EMN_TAF_min10k_sorted_md_k141_179370_n1675	1675	1.0	0.0	0.0	0.2072
0794	VLC_EMN_TAF_min10k_sorted_md_k141_38919_n10099	10099	1.0	0.0	0.0	0.1769
0795	VLC_EMN_TAF_min10k_sorted_md_k141_149067_n1133	1133	1.0	0.0	0.0	0.5471
0796	VLC_EMN_TAF_min10k_sorted_md_k141_13847_n6262	6262	1.0	0.0	0.0	0.1759
0797	VLC_EMN_TAF_min10k_sorted_md_k141_6652_n3526	3526	1.0	0.0	0.0	0.1678
0798	VLC_EMN_TAF_min10k_sorted_md_k141_157658_n4299	4299	1.0	0.0	0.0	0.1772
0799	VLC_EMN_TAF_min10k_sorted_md_k141_223389_n3128	3128	1.0	0.0	0.0	0.198
0800	VLC_EMN_TAF_min10k_sorted_md_k141_137708_n5453	5453	1.0	0.0	0.0	0.1559
0801	VLC_EMN_TAF_min10k_sorted_md_k141_35269_n3266	3266	1.0	0.0	0.0	0.1235
0802	VLC_EMN_TAF_min10k_sorted_md_k141_87682_n5245	5245	1.0	0.0	0.0	0.2047
0803	VLC_EMN_TAF_min10k_sorted_md_k141_59975_n7245	7245	1.0	0.0	0.0	0.1768
0804	VLC_EMN_TAF_min10k_sorted_md_k141_54585_n5737	5737	1.0	0.0	0.0	0.1878
0805	VLC_EMN_TAF_min10k_sorted_md_k141_157759_n4563	4563	1.0	0.0	0.0	0.1926
0806	VLC_EMN_TAF_min10k_sorted_md_k141_173305_n1580	1580	1.0	0.0	0.0	0.4163
0807	VLC_EMN_TAF_min10k_sorted_md_k141_18330_n7182	7182	1.0	0.0	0.0	0.1517
0808	VLC_EMN_TAF_min10k_sorted_md_k141_138681_n15250	15250	1.0	0.0	0.0	0.1642
0809	VLC_EMN_TAF_min10k_sorted_md_k141_36044_n5564	5564	1.0	0.0	0.0	0.0996
0810	VLC_EMN_TAF_min10k_sorted_md_k141_13057_n7667	7667	1.0	0.0	0.0	0.2479
0811	VLC_EMN_TAF_min10k_sorted_md_k141_214444_n11222	11222	1.0	0.0	0.0	0.1041
0812	VLC_EMN_TAF_min10k_sorted_md_k141_127357_n5121	5121	1.0	0.0	0.0	0.2367
0813	VLC_EMN_TAF_min10k_sorted_md_k141_153380_n5205	5205	1.0	0.0	0.0	0.1134
0814	VLC_EMN_TAF_min10k_sorted_md_k141_216331_n9658	9658	1.0	0.0	0.0	0.0515
0815	VLC_EMN_TAF_min10k_sorted_md_k141_104194_n1479	1479	1.0	0.0	0.0	0.1444
0816	VLC_EMN_TAF_min10k_sorted_md_k141_181546_n7437	7437	1.0	0.0	0.0	0.1187
0817	VLC_EMN_TAF_min10k_sorted_md_k141_77298_n956	956	1.0	0.0	0.0	0.3618
0818	VLC_EMN_TAF_min10k_sorted_md_k141_154962_n9690	9690	1.0	0.0	0.0	0.5541
0819	VLC_EMN_TAF_min10k_sorted_md_k141_225459_n3100	3100	1.0	0.0	0.0	0.197
0820	VLC_EMN_TAF_min10k_sorted_md_k141_211028_n8276	8276	1.0	0.0	0.0	0.1274
0821	VLC_EMN_TAF_min10k_sorted_md_k141_16556_n2023	2023	1.0	0.0	0.0	0.2368
0822	VLC_EMN_TAF_min10k_sorted_md_k141_6295_n1807	1807	1.0	0.0	0.0	0.1441
0823	VLC_EMN_TAF_min10k_sorted_md_k141_204312_n2358	2358	1.0	0.0	0.0	0.2482
0824	VLC_EMN_TAF_min10k_sorted_md_k141_77790_n4361	4361	1.0	0.0	0.0	0.2467
0825	VLC_EMN_TAF_min10k_sorted_md_k141_131998_n8791	8791	1.0	0.0	0.0	0.0826
0826	VLC_EMN_TAF_min10k_sorted_md_k141_54642_n6689	6689	1.0	0.0	0.0	0.0683
0827	VLC_EMN_TAF_min10k_sorted_md_k141_222867_n5090	5090	1.0	0.0	0.0	0.4534
0828	VLC_EMN_TAF_min10k_sorted_md_k141_118945_n1759	1759	1.0	0.0	0.0	0.1527
0829	VLC_EMN_TAF_min10k_sorted_md_k141_115969_n10829	10829	1.0	0.0	0.0	0.5741
0830	VLC_EMN_TAF_min10k_sorted_md_k141_67740_n1467	1467	1.0	0.0	0.0	0.2854
0831	VLC_EMN_TAF_min10k_sorted_md_k141_135429_n3055	3055	1.0	0.0	0.0	0.2352
0832	VLC_EMN_TAF_min10k_sorted_md_k141_109063_n3699	3699	1.0	0.0	0.0	0.5145
0833	VLC_EMN_TAF_min10k_sorted_md_k141_102880_n4074	4074	1.0	0.0	0.0	0.4439
0834	VLC_EMN_TAF_min10k_sorted_md_k141_223240_n2711	2711	1.0	0.0	0.0	0.1471
0835	VLC_EMN_TAF_min10k_sorted_md_k141_109638_n5472	5472	1.0	0.0	0.0	0.4095
0836	VLC_EMN_TAF_min10k_sorted_md_k141_141665_n3930	3930	1.0	0.0	0.0	0.1715
0837	VLC_EMN_TAF_min10k_sorted_md_k141_218055_n6177	6177	1.0	0.0	0.0	0.11
0838	VLC_EMN_TAF_min10k_sorted_md_k141_84672_n7979	7979	1.0	0.0	0.0	0.1422
0839	VLC_EMN_TAF_min10k_sorted_md_k141_114092_n16029	16029	1.0	0.0	0.0	0.6009
0840	VLC_EMN_TAF_min10k_sorted_md_k141_200263_n6558	6558	1.0	0.0	0.0	0.1424
0841	VLC_EMN_TAF_min10k_sorted_md_k141_63065_n1542	1542	1.0	0.0	0.0	0.1397
0842	VLC_EMN_TAF_min10k_sorted_md_k141_153374_n12133	12133	1.0	0.0	0.0	0.0675
0843	VLC_EMN_TAF_min10k_sorted_md_k141_79465_n1757	1757	1.0	0.0	0.0	0.1687
0844	VLC_EMN_TAF_min10k_sorted_md_k141_146576_n5363	5363	1.0	0.0	0.0	0.1608
0845	VLC_EMN_TAF_min10k_sorted_md_k141_51956_n2889	2889	1.0	0.0	0.0	0.2011
0846	VLC_EMN_TAF_min10k_sorted_md_k141_11195_n20133	20133	1.0	0.0	0.0	0.3147
0847	VLC_EMN_TAF_min10k_sorted_md_k141_125917_n1981	1981	1.0	0.0	0.0	0.1768
0848	VLC_EMN_TAF_min10k_sorted_md_k141_37712_n4985	4985	1.0	0.0	0.0	0.1897
0849	VLC_EMN_TAF_min10k_sorted_md_k141_152166_n9789	9789	1.0	0.0	0.0	0.0544
0850	VLC_EMN_TAF_min10k_sorted_md_k141_42331_n6028	6028	1.0	0.0	0.0	0.1932
0851	VLC_EMN_TAF_min10k_sorted_md_k141_154250_n4984	4984	1.0	0.0	0.0	0.1251
0852	VLC_EMN_TAF_min10k_sorted_md_k141_28099_n6702	6702	1.0	0.0	0.0	0.125
0853	VLC_EMN_TAF_min10k_sorted_md_k141_181169_n9576	9576	1.0	0.0	0.0	0.0862
0854	VLC_EMN_TAF_min10k_sorted_md_k141_117272_n2899	2899	1.0	0.0	0.0	0.1696
0855	VLC_EMN_TAF_min10k_sorted_md_k141_121212_n1467	1467	1.0	0.0	0.0	0.4375
0856	VLC_EMN_TAF_min10k_sorted_md_k141_125530_n3951	3951	1.0	0.0	0.0	0.1582
0857	VLC_EMN_TAF_min10k_sorted_md_k141_128531_n5664	5664	1.0	0.0	0.0	0.1108
0858	VLC_EMN_TAF_min10k_sorted_md_k141_205604_n5002	5002	1.0	0.0	0.0	0.1997
0859	VLC_EMN_TAF_min10k_sorted_md_k141_174734_n4335	4335	1.0	0.0	0.0	0.2261
0860	VLC_EMN_TAF_min10k_sorted_md_k141_174355_n5122	5122	1.0	0.0	0.0	0.0924
0861	VLC_EMN_TAF_min10k_sorted_md_k141_80385_n2492	2492	1.0	0.0	0.0	0.2014
0862	VLC_EMN_TAF_min10k_sorted_md_k141_55818_n2195	2195	1.0	0.0	0.0	0.2639
0863	VLC_EMN_TAF_min10k_sorted_md_k141_43934_n5187	5187	1.0	0.0	0.0	0.1722
0864	VLC_EMN_TAF_min10k_sorted_md_k141_191057_n1183	1183	1.0	0.0	0.0	0.6049
0865	VLC_EMN_TAF_min10k_sorted_md_k141_135523_n2680	2680	1.0	0.0	0.0	0.1998
0866	VLC_EMN_TAF_min10k_sorted_md_k141_210193_n2080	2080	1.0	0.0	0.0	0.2857
0867	VLC_EMN_TAF_min10k_sorted_md_k141_225900_n6738	6738	1.0	0.0	0.0	0.1263
0868	VLC_EMN_TAF_min10k_sorted_md_k141_180997_n3306	3306	1.0	0.0	0.0	0.1433
0869	VLC_EMN_TAF_min10k_sorted_md_k141_111405_n4032	4032	1.0	0.0	0.0	0.1403
0870	VLC_EMN_TAF_min10k_sorted_md_k141_119001_n4679	4679	1.0	0.0	0.0	0.1491
0871	VLC_EMN_TAF_min10k_sorted_md_k141_48610_n6854	6854	1.0	0.0	0.0	0.1738
0872	VLC_EMN_TAF_min10k_sorted_md_k141_67621_n3381	3381	1.0	0.0	0.0	0.2061
0873	VLC_EMN_TAF_min10k_sorted_md_k141_4759_n4764	4764	1.0	0.0	0.0	0.2087
0874	VLC_EMN_TAF_min10k_sorted_md_k141_223712_n3612	3612	1.0	0.0	0.0	0.163
0875	VLC_EMN_TAF_min10k_sorted_md_k141_2642_n2498	2498	1.0	0.0	0.0	0.144
0876	VLC_EMN_TAF_min10k_sorted_md_k141_155348_n6273	6273	1.0	0.0	0.0	0.1184
0877	VLC_EMN_TAF_min10k_sorted_md_k141_121254_n3030	3030	1.0	0.0	0.0	0.163
0878	VLC_EMN_TAF_min10k_sorted_md_k141_737_n3068	3068	1.0	0.0	0.0	0.0944
0879	VLC_EMN_TAF_min10k_sorted_md_k141_150718_n25223	25223	1.0	0.0	0.0	0.5029
0880	VLC_EMN_TAF_min10k_sorted_md_k141_76771_n1416	1416	1.0	0.0	0.0	0.8331
0881	VLC_EMN_TAF_min10k_sorted_md_k141_47235_n3060	3060	1.0	0.0	0.0	0.1185
0882	VLC_EMN_TAF_min10k_sorted_md_k141_99306_n6575	6575	1.0	0.0	0.0	0.1392
0883	VLC_EMN_TAF_min10k_sorted_md_k141_188939_n2471	2471	1.0	0.0	0.0	0.2243
0884	VLC_EMN_TAF_min10k_sorted_md_k141_47453_n7488	7488	1.0	0.0	0.0	0.1124
0885	VLC_EMN_TAF_min10k_sorted_md_k141_198124_n2364	2364	1.0	0.0	0.0	0.3676
0886	VLC_EMN_TAF_min10k_sorted_md_k141_799_n3626	3626	0.9999	0.0001	0.0	0.2448
0887	VLC_EMN_TAF_min10k_sorted_md_k141_100821_n4351	4351	0.9999	0.0001	0.0	0.25
0888	VLC_EMN_TAF_min10k_sorted_md_k141_73363_n2347	2347	0.9999	0.0001	0.0	0.2232
0889	VLC_EMN_TAF_min10k_sorted_md_k141_125563_n2521	2521	0.9999	0.0001	0.0	0.2708
0890	VLC_EMN_TAF_min10k_sorted_md_k141_191437_n5301	5301	0.9998	0.0002	0.0	0.2461
0891	VLC_EMN_TAF_min10k_sorted_md_k141_57983_n14419	14419	0.9998	0.0002	0.0	0.2291
0892	VLC_EMN_TAF_min10k_sorted_md_k141_82301_n7676	7676	0.9998	0.0002	0.0	0.2307
0893	VLC_EMN_TAF_min10k_sorted_md_k141_162016_n3916	3916	0.9998	0.0002	0.0	0.2521
0894	VLC_EMN_TAF_min10k_sorted_md_k141_4539_n4472	4472	0.9998	0.0002	0.0	0.2795
0895	VLC_EMN_TAF_min10k_sorted_md_k141_101434_n3383	3383	0.9997	0.0003	0.0	0.2608
0896	VLC_EMN_TAF_min10k_sorted_md_k141_70781_n3645	3645	0.9997	0.0003	0.0	0.2397
0897	VLC_EMN_TAF_min10k_sorted_md_k141_49524_n4732	4732	0.9996	0.0004	0.0	0.2714
0898	VLC_EMN_TAF_min10k_sorted_md_k141_75612_n1783	1783	0.9996	0.0004	0.0	0.3186
0899	VLC_EMN_TAF_min10k_sorted_md_k141_182531_n1813	1813	0.9993	0.0007	0.0	0.2695
0900	VLC_EMN_TAF_min10k_sorted_md_k141_30110_n2997	2997	0.9991	0.0009	0.0	0.335
0901	VLC_EMN_TAF_min10k_sorted_md_k141_145761_n1818	1818	0.9985	0.0015	0.0	0.3455
0902	VLC_EMN_TAF_min10k_sorted_md_k141_17339_n6319	6319	0.9985	0.0015	0.0	0.2622
0903	VLC_EMN_TAF_min10k_sorted_md_k141_127849_n3840	3840	0.9978	0.0022	0.0	0.3095
0904	VLC_EMN_TAF_min10k_sorted_md_k141_139494_n3522	3522	0.9976	0.0024	0.0	0.2596
0905	VLC_EMN_TAF_min10k_sorted_md_k141_53108_n4429	4429	0.9974	0.0026	0.0	0.2682
0906	VLC_EMN_TAF_min10k_sorted_md_k141_82824_n4662	4662	0.9945	0.0055	0.0	0.244
0907	VLC_EMN_TAF_min10k_sorted_md_k141_8070_n2823	2823	0.9939	0.0061	0.0	0.2873
0908	VLC_EMN_TAF_min10k_sorted_md_k141_3732_n3014	3014	0.9927	0.0073	0.0	0.4019
0909	VLC_EMN_TAF_min10k_sorted_md_k141_55775_n1042	1042	0.9875	0.0125	0.0	0.3652
0910	VLC_EMN_TAF_min10k_sorted_md_k141_149122_n2887	2887	0.9868	0.0132	0.0	0.276
0911	VLC_EMN_TAF_min10k_sorted_md_k141_151762_n2694	2694	0.9812	0.0188	0.0	0.2634
0912	VLC_EMN_TAF_min10k_sorted_md_k141_14456_n1007	1007	0.9783	0.0217	0.0	0.3373
0913	VLC_EMN_TAF_min10k_sorted_md_k141_121806_n3537	3537	0.974	0.026	0.0	0.2698
0914	VLC_EMN_TAF_min10k_sorted_md_k141_145906_n4397	4397	0.9727	0.0273	0.0	0.2591
0915	VLC_EMN_TAF_min10k_sorted_md_k141_19637_n2503	2503	0.9582	0.0418	0.0	0.2824
0916	VLC_EMN_TAF_min10k_sorted_md_k141_81365_n2553	2553	0.9544	0.0456	0.0	0.4337
0917	VLC_EMN_TAF_min10k_sorted_md_k141_128146_n4814	4814	0.9373	0.0627	0.0	0.2844
0918	VLC_EMN_TAF_min10k_sorted_md_k141_81896_n4392	4392	0.8709	0.1291	0.0	0.353
0919	VLC_EMN_TAF_min10k_sorted_md_k141_205843_n2187	2187	0.8685	0.1315	0.0	0.3504
0920	VLC_EMN_TAF_min10k_sorted_md_k141_104137_n2602	2602	0.8663	0.1337	0.0	0.3294
0921	VLC_EMN_TAF_min10k_sorted_md_k141_125398_n2918	2918	0.7981	0.2019	0.0	0.2864
0922	VLC_EMN_TAF_min10k_sorted_md_k141_106533_n4398	4398	0.7261	0.2739	0.0	0.4103
0923	VLC_EMN_TAF_min10k_sorted_md_k141_88496_n2630	2630	0.7074	0.2926	0.0	0.2799
0924	VLC_EMN_TAF_min10k_sorted_md_k141_152822_n2450	2450	0.7028	0.2972	0.0	0.4349
0925	VLC_EMN_TAF_min10k_sorted_md_k141_80721_n4322	4322	0.6981	0.3019	0.0	0.345
0926	VLC_EMN_TAF_min10k_sorted_md_k141_102793_n3658	3658	0.6441	0.3559	0.0	0.3001
0927	VLC_EMN_TAF_min10k_sorted_md_k141_68977_n3231	3231	0.5349	0.4651	0.0	0.3
0928	VLC_EMN_TAF_min10k_sorted_md_k141_12229_n3802	3802	0.5316	0.4684	0.0	0.3233
0929	VLC_EMN_TAF_min10k_sorted_md_k141_194840_n1891	1891	0.5132	0.4868	0.0	0.4674
0930	VLC_EMN_TAF_min10k_sorted_md_k141_68630_n2652	2652	0.0	1.0	0.0	0.7822
0931	VLC_EMN_TAF_min10k_sorted_md_k141_46996_n2492	2492	0.0	1.0	0.0	0.6139
0932	VLC_EMN_TAF_min10k_sorted_md_k141_20366_n4527	4527	0.0	1.0	0.0	0.5566
0933	VLC_EMN_TAF_min10k_sorted_md_k141_155569_n8258	8258	0.0	1.0	0.0	0.2275
0934	VLC_EMN_TAF_min10k_sorted_md_k141_126514_n9531	9531	0.0	1.0	0.0	0.2304
0935	VLC_EMN_TAF_min10k_sorted_md_k141_213966_n10424	10424	0.0	1.0	0.0	0.2207
0936	VLC_EMN_TAF_min10k_sorted_md_k141_225552_n6938	6938	0.0	1.0	0.0	0.3991
0937	VLC_EMN_TAF_min10k_sorted_md_k141_17146_n9906	9906	0.0	1.0	0.0	0.521
0938	VLC_EMN_TAF_min10k_sorted_md_k141_214682_n8158	8158	0.0	1.0	0.0	0.3605
0939	VLC_EMN_TAF_min10k_sorted_md_k141_47925_n1081	1081	0.0	1.0	0.0	0.6088
0940	VLC_EMN_TAF_min10k_sorted_md_k141_165214_n110973	110973	0.0	1.0	0.0	0.2868
0941	VLC_EMN_TAF_min10k_sorted_md_k141_139475_n12752	12752	0.0	1.0	0.0	0.5871
0942	VLC_EMN_TAF_min10k_sorted_md_k141_121827_n11077	11077	0.0	1.0	0.0	0.3379
0943	VLC_EMN_TAF_min10k_sorted_md_k141_210918_n1723	1723	0.0	1.0	0.0	0.7663
0944	VLC_EMN_TAF_min10k_sorted_md_k141_123594_n1516	1516	0.0	1.0	0.0	0.4863
0945	VLC_EMN_TAF_min10k_sorted_md_k141_217840_n2416	2416	0.0	1.0	0.0	0.5855
0946	VLC_EMN_TAF_min10k_sorted_md_k141_104813_n3809	3809	0.0	1.0	0.0	0.5454
0947	VLC_EMN_TAF_min10k_sorted_md_k141_91572_n8868	8868	0.0	1.0	0.0	0.3075
0948	VLC_EMN_TAF_min10k_sorted_md_k141_191946_n6894	6894	0.0	1.0	0.0	0.2935
0949	VLC_EMN_TAF_min10k_sorted_md_k141_147291_n6166	6166	0.0	1.0	0.0	0.5475
0950	VLC_EMN_TAF_min10k_sorted_md_k141_120748_n8518	8518	0.0	1.0	0.0	0.2572
0951	VLC_EMN_TAF_min10k_sorted_md_k141_162960_n10665	10665	0.0	1.0	0.0	0.2643
0952	VLC_EMN_TAF_min10k_sorted_md_k141_175394_n6707	6707	0.0	1.0	0.0	0.2927
0953	VLC_EMN_TAF_min10k_sorted_md_k141_181598_n5379	5379	0.0	1.0	0.0	0.2887
0954	VLC_EMN_TAF_min10k_sorted_md_k141_117080_n2866	2866	0.0	1.0	0.0	0.4018
0955	VLC_EMN_TAF_min10k_sorted_md_k141_157386_n26577	26577	0.0	1.0	0.0	0.2375
0956	VLC_EMN_TAF_min10k_sorted_md_k141_172824_n3198	3198	0.0	1.0	0.0	0.4348
0957	VLC_EMN_TAF_min10k_sorted_md_k141_28330_n36559	36559	0.0	1.0	0.0	0.278
0958	VLC_EMN_TAF_min10k_sorted_md_k141_150008_n9723	9723	0.0	1.0	0.0	0.1627
0959	VLC_EMN_TAF_min10k_sorted_md_k141_95748_n4130	4130	0.0	1.0	0.0	0.429
0960	VLC_EMN_TAF_min10k_sorted_md_k141_113228_n2314	2314	0.0	1.0	0.0	0.6835
0961	VLC_EMN_TAF_min10k_sorted_md_k141_43924_n5223	5223	0.0	1.0	0.0	0.1832
0962	VLC_EMN_TAF_min10k_sorted_md_k141_125281_n8748	8748	0.0	1.0	0.0	0.5895
0963	VLC_EMN_TAF_min10k_sorted_md_k141_11186_n4510	4510	0.0	1.0	0.0	0.2581
0964	VLC_EMN_TAF_min10k_sorted_md_k141_205846_n3115	3115	0.0	1.0	0.0	0.4146
0965	VLC_EMN_TAF_min10k_sorted_md_k141_188970_n1260	1260	0.0	1.0	0.0	0.3106
0966	VLC_EMN_TAF_min10k_sorted_md_k141_146115_n4849	4849	0.0	1.0	0.0	0.233
0967	VLC_EMN_TAF_min10k_sorted_md_k141_177087_n5091	5091	0.0	1.0	0.0	0.132
0968	VLC_EMN_TAF_min10k_sorted_md_k141_34858_n16434	16434	0.0	1.0	0.0	0.2235
0969	VLC_EMN_TAF_min10k_sorted_md_k141_181226_n2238	2238	0.0	1.0	0.0	0.3858
0970	VLC_EMN_TAF_min10k_sorted_md_k141_7334_n1731	1731	0.0	1.0	0.0	0.7819
0971	VLC_EMN_TAF_min10k_sorted_md_k141_199124_n7018	7018	0.0	1.0	0.0	0.5865
0972	VLC_EMN_TAF_min10k_sorted_md_k141_179169_n8468	8468	0.0	1.0	0.0	0.4938
0973	VLC_EMN_TAF_min10k_sorted_md_k141_62720_n2619	2619	0.0	1.0	0.0	0.3354
0974	VLC_EMN_TAF_min10k_sorted_md_k141_100317_n24494	24494	0.0	1.0	0.0	0.2946
0975	VLC_EMN_TAF_min10k_sorted_md_k141_195920_n27720	27720	0.0	1.0	0.0	0.299
0976	VLC_EMN_TAF_min10k_sorted_md_k141_27376_n6650	6650	0.0	1.0	0.0	0.1854
0977	VLC_EMN_TAF_min10k_sorted_md_k141_225616_n1528	1528	0.0	1.0	0.0	0.8686
0978	VLC_EMN_TAF_min10k_sorted_md_k141_219321_n6514	6514	0.0	1.0	0.0	0.4517
0979	VLC_EMN_TAF_min10k_sorted_md_k141_46287_n6592	6592	0.0	1.0	0.0	0.1638
0980	VLC_EMN_TAF_min10k_sorted_md_k141_45135_n17914	17914	0.0	1.0	0.0	0.2278
0981	VLC_EMN_TAF_min10k_sorted_md_k141_189475_n7333	7333	0.0	1.0	0.0	0.2066
0982	VLC_EMN_TAF_min10k_sorted_md_k141_205444_n5447	5447	0.0	1.0	0.0	0.495
0983	VLC_EMN_TAF_min10k_sorted_md_k141_84372_n10112	10112	0.0	1.0	0.0	0.3238
0984	VLC_EMN_TAF_min10k_sorted_md_k141_64056_n27142	27142	0.0	1.0	0.0	0.2831
0985	VLC_EMN_TAF_min10k_sorted_md_k141_8072_n14758	14758	0.0	1.0	0.0	0.2586
0986	VLC_EMN_TAF_min10k_sorted_md_k141_185233_n3538	3538	0.0	1.0	0.0	0.1032
0987	VLC_EMN_TAF_min10k_sorted_md_k141_120303_n11622	11622	0.0	1.0	0.0	0.2759
0988	VLC_EMN_TAF_min10k_sorted_md_k141_37015_n7546	7546	0.0	1.0	0.0	0.216
0989	VLC_EMN_TAF_min10k_sorted_md_k141_111240_n18244	18244	0.0	1.0	0.0	0.0879
0990	VLC_EMN_TAF_min10k_sorted_md_k141_72206_n12827	12827	0.0	1.0	0.0	0.1247
0991	VLC_EMN_TAF_min10k_sorted_md_k141_115866_n7418	7418	0.0	1.0	0.0	0.3915
0992	VLC_EMN_TAF_min10k_sorted_md_k141_189663_n8951	8951	0.0	1.0	0.0	0.1874
0993	VLC_EMN_TAF_min10k_sorted_md_k141_196956_n7734	7734	0.0	1.0	0.0	0.1959
0994	VLC_EMN_TAF_min10k_sorted_md_k141_152494_n16885	16885	0.0	1.0	0.0	0.2912
0995	VLC_EMN_TAF_min10k_sorted_md_k141_12693_n4094	4094	0.0	1.0	0.0	0.4501
0996	VLC_EMN_TAF_min10k_sorted_md_k141_90037_n16584	16584	0.0	1.0	0.0	0.1164
0997	VLC_EMN_TAF_min10k_sorted_md_k141_117491_n3473	3473	0.0	1.0	0.0	0.5486
0998	VLC_EMN_TAF_min10k_sorted_md_k141_113786_n5906	5906	0.0	1.0	0.0	0.2555
0999	VLC_EMN_TAF_min10k_sorted_md_k141_184196_n5047	5047	0.0	1.0	0.0	0.2879
1000	VLC_EMN_TAF_min10k_sorted_md_k141_95036_n8096	8096	0.0	1.0	0.0	0.291
1001	VLC_EMN_TAF_min10k_sorted_md_k141_30473_n22969	22969	0.0	1.0	0.0	0.1413
1002	VLC_EMN_TAF_min10k_sorted_md_k141_129703_n8784	8784	0.0	1.0	0.0	0.5632
1003	VLC_EMN_TAF_min10k_sorted_md_k141_210369_n11683	11683	0.0	1.0	0.0	0.3044
