SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	ClusterCenterDist	EMN001	PYK001	TAF017	VLC001
3060	VLC_EMN_TAF_min5k_sorted_md_k141_33591_n3567	3567	0.0001	0.0057	0.9942	0.0	0.5581	157	0	191	3219
3061	VLC_EMN_TAF_min5k_sorted_md_k141_93166_n2544	2544	0.0059	0.0	0.9941	0.0	0.6697	88	0	79	2378
3062	VLC_EMN_TAF_min5k_sorted_md_k141_179116_n2440	2440	0.006	0.0	0.994	0.0	0.5786	0	0	17	2423
3063	VLC_EMN_TAF_min5k_sorted_md_k141_198972_n3193	3193	0.006	0.0	0.994	0.0	0.5605	16	0	12	3166
3064	VLC_EMN_TAF_min5k_sorted_md_k141_75041_n1912	1912	0.0001	0.0059	0.994	0.0	0.5808	104	0	8	1802
3065	VLC_EMN_TAF_min5k_sorted_md_k141_180008_n1845	1845	0.0061	0.0	0.9939	0.0	0.6728	13	0	53	1779
3066	VLC_EMN_TAF_min5k_sorted_md_k141_164968_n2204	2204	0.0061	0.0	0.9939	0.0	0.7498	165	0	190	1850
3067	VLC_EMN_TAF_min5k_sorted_md_k141_2642_n2497	2497	0.0062	0.0	0.9938	0.0	0.5296	43	0	11	2443
3068	VLC_EMN_TAF_min5k_sorted_md_k141_136913_n1272	1272	0.0062	0.0	0.9938	0.0	0.6014	12	0	2	1258
3069	VLC_EMN_TAF_min5k_sorted_md_k141_210363_n3588	3588	0.0063	0.0	0.9937	0.0	0.5788	4	0	32	3552
3070	VLC_EMN_TAF_min5k_sorted_md_k141_210283_n1744	1744	0.0063	0.0	0.9937	0.0	0.6142	5	0	21	1718
3071	VLC_EMN_TAF_min5k_sorted_md_k141_61055_n1481	1481	0.0063	0.0	0.9937	0.0	0.6706	0	0	4	1477
3072	VLC_EMN_TAF_min5k_sorted_md_k141_128146_n4803	4803	0.0001	0.0064	0.9935	0.0	0.5598	184	0	171	4448
3073	VLC_EMN_TAF_min5k_sorted_md_k141_2820_n1962	1962	0.0065	0.0	0.9935	0.0	0.5871	10	0	13	1940
3074	VLC_EMN_TAF_min5k_sorted_md_k141_118153_n4564	4564	0.0066	0.0	0.9934	0.0	0.6278	106	0	62	4397
3075	VLC_EMN_TAF_min5k_sorted_md_k141_44932_n1232	1232	0.0067	0.0	0.9933	0.0	0.6159	39	0	9	1185
3076	VLC_EMN_TAF_min5k_sorted_md_k141_35413_n6692	6692	0.0067	0.0	0.9933	0.0	0.5308	7	0	2	6685
3077	VLC_EMN_TAF_min5k_sorted_md_k141_5906_n3056	3056	0.0067	0.0	0.9933	0.0	0.5643	73	0	36	2947
3078	VLC_EMN_TAF_min5k_sorted_md_k141_22158_n2173	2173	0.0068	0.0	0.9932	0.0	0.6921	0	0	2	2171
3079	VLC_EMN_TAF_min5k_sorted_md_k141_34119_n1667	1667	0.005	0.0019	0.9931	0.0	0.7881	83	0	37	1547
3080	VLC_EMN_TAF_min5k_sorted_md_k141_34610_n1909	1909	0.0069	0.0	0.9931	0.0	0.6323	47	0	21	1844
3081	VLC_EMN_TAF_min5k_sorted_md_k141_225115_n1624	1624	0.0069	0.0	0.9931	0.0	0.5919	1	0	19	1605
3082	VLC_EMN_TAF_min5k_sorted_md_k141_104496_n1075	1075	0.007	0.0	0.993	0.0	0.6462	13	0	2	1060
3083	VLC_EMN_TAF_min5k_sorted_md_k141_162010_n2058	2058	0.007	0.0	0.993	0.0	0.6428	0	0	10	2049
3084	VLC_EMN_TAF_min5k_sorted_md_k141_82813_n5550	5550	0.0071	0.0	0.9929	0.0	0.5639	15	0	16	5520
3085	VLC_EMN_TAF_min5k_sorted_md_k141_7084_n1814	1814	0.0072	0.0	0.9928	0.0	0.6758	11	0	74	1729
3086	VLC_EMN_TAF_min5k_sorted_md_k141_195962_n7232	7232	0.0073	0.0	0.9927	0.0	0.5408	20	0	19	7193
3087	VLC_EMN_TAF_min5k_sorted_md_k141_203401_n9354	9354	0.0073	0.0	0.9927	0.0	0.5168	7	0	33	9315
3088	VLC_EMN_TAF_min5k_sorted_md_k141_188210_n1548	1548	0.0074	0.0	0.9926	0.0	0.6515	0	0	3	1546
3089	VLC_EMN_TAF_min5k_sorted_md_k141_127788_n1974	1974	0.0075	0.0	0.9925	0.0	0.5394	3	0	0	1974
3090	VLC_EMN_TAF_min5k_sorted_md_k141_15057_n2371	2371	0.0077	0.0	0.9923	0.0	0.5467	7	0	0	2365
3091	VLC_EMN_TAF_min5k_sorted_md_k141_190433_n10229	10229	0.0078	0.0	0.9922	0.0	0.5356	9	0	119	10102
3092	VLC_EMN_TAF_min5k_sorted_md_k141_193998_n1712	1712	0.0078	0.0	0.9922	0.0	0.6197	0	0	6	1706
3093	VLC_EMN_TAF_min5k_sorted_md_k141_32147_n2056	2056	0.0079	0.0	0.9921	0.0	0.6174	3	0	18	2036
3094	VLC_EMN_TAF_min5k_sorted_md_k141_184964_n2096	2096	0.008	0.0	0.992	0.0	0.5719	3	0	0	2094
3095	VLC_EMN_TAF_min5k_sorted_md_k141_30110_n2992	2992	0.0028	0.0052	0.992	0.0	0.7621	85	0	90	2818
3096	VLC_EMN_TAF_min5k_sorted_md_k141_214972_n2532	2532	0.008	0.0	0.992	0.0	0.5983	0	0	16	2518
3097	VLC_EMN_TAF_min5k_sorted_md_k141_22992_n5868	5868	0.008	0.0	0.992	0.0	0.5344	29	0	23	5816
3098	VLC_EMN_TAF_min5k_sorted_md_k141_222566_n2052	2052	0.0082	0.0	0.9918	0.0	0.5889	0	0	0	2052
3099	VLC_EMN_TAF_min5k_sorted_md_k141_185577_n1266	1266	0.0083	0.0	0.9917	0.0	0.6024	12	0	15	1239
3100	VLC_EMN_TAF_min5k_sorted_md_k141_88687_n1688	1688	0.0083	0.0	0.9917	0.0	0.6716	1	0	21	1673
3101	VLC_EMN_TAF_min5k_sorted_md_k141_81688_n1169	1169	0.0083	0.0	0.9917	0.0	0.6048	5	0	8	1156
3102	VLC_EMN_TAF_min5k_sorted_md_k141_103121_n1183	1183	0.0002	0.0081	0.9917	0.0	0.6382	24	0	16	1143
3103	VLC_EMN_TAF_min5k_sorted_md_k141_85648_n1619	1619	0.0085	0.0	0.9915	0.0	0.6199	84	0	24	1512
3104	VLC_EMN_TAF_min5k_sorted_md_k141_168279_n5065	5065	0.0085	0.0	0.9915	0.0	0.5452	6	0	7	5054
3105	VLC_EMN_TAF_min5k_sorted_md_k141_45817_n1226	1226	0.0087	0.0	0.9913	0.0	0.6673	3	0	0	1223
3106	VLC_EMN_TAF_min5k_sorted_md_k141_203914_n1298	1298	0.0087	0.0	0.9913	0.0	0.6638	6	0	36	1256
3107	VLC_EMN_TAF_min5k_sorted_md_k141_143347_n5623	5623	0.0089	0.0	0.9911	0.0	0.5427	5	0	63	5556
3108	VLC_EMN_TAF_min5k_sorted_md_k141_138239_n5411	5411	0.009	0.0	0.991	0.0	0.5291	5	0	27	5380
3109	VLC_EMN_TAF_min5k_sorted_md_k141_27314_n1954	1954	0.009	0.0	0.991	0.0	0.6331	2	0	41	1911
3110	VLC_EMN_TAF_min5k_sorted_md_k141_111430_n1982	1982	0.009	0.0	0.991	0.0	0.6562	33	0	33	1917
3111	VLC_EMN_TAF_min5k_sorted_md_k141_212691_n4122	4122	0.009	0.0	0.991	0.0	0.5334	8	0	3	4114
3112	VLC_EMN_TAF_min5k_sorted_md_k141_195368_n1652	1652	0.0	0.0092	0.9908	0.0	0.5517	68	0	2	1582
3113	VLC_EMN_TAF_min5k_sorted_md_k141_134695_n1781	1781	0.0004	0.0092	0.9904	0.0	0.663	159	0	48	1574
3114	VLC_EMN_TAF_min5k_sorted_md_k141_34794_n1225	1225	0.0097	0.0	0.9903	0.0	0.6303	13	0	2	1210
3115	VLC_EMN_TAF_min5k_sorted_md_k141_218288_n8547	8547	0.0097	0.0	0.9903	0.0	0.5438	11	0	44	8492
3116	VLC_EMN_TAF_min5k_sorted_md_k141_171492_n1424	1424	0.0097	0.0	0.9903	0.0	0.6009	0	0	0	1427
3117	VLC_EMN_TAF_min5k_sorted_md_k141_109592_n4005	4005	0.0098	0.0	0.9902	0.0	0.5461	0	0	0	4007
3118	VLC_EMN_TAF_min5k_sorted_md_k141_4561_n1805	1805	0.0099	0.0	0.9901	0.0	0.6496	0	0	10	1796
3119	VLC_EMN_TAF_min5k_sorted_md_k141_51830_n1734	1734	0.01	0.0	0.99	0.0	0.6959	106	0	4	1625
3120	VLC_EMN_TAF_min5k_sorted_md_k141_150529_n1176	1176	0.01	0.0	0.99	0.0	0.7165	36	0	3	1137
3121	VLC_EMN_TAF_min5k_sorted_md_k141_33649_n10587	10587	0.01	0.0	0.99	0.0	0.525	13	0	54	10525
3122	VLC_EMN_TAF_min5k_sorted_md_k141_99681_n1852	1852	0.0101	0.0	0.9899	0.0	0.7113	29	0	91	1732
3123	VLC_EMN_TAF_min5k_sorted_md_k141_68116_n2184	2184	0.0001	0.01	0.9899	0.0	0.5591	153	0	12	2019
3124	VLC_EMN_TAF_min5k_sorted_md_k141_121768_n1319	1319	0.0102	0.0	0.9898	0.0	0.6644	31	0	9	1279
3125	VLC_EMN_TAF_min5k_sorted_md_k141_147920_n2063	2063	0.0103	0.0	0.9897	0.0	0.6149	0	0	16	2047
3126	VLC_EMN_TAF_min5k_sorted_md_k141_20398_n3427	3427	0.0103	0.0	0.9897	0.0	0.5915	50	0	21	3358
3127	VLC_EMN_TAF_min5k_sorted_md_k141_47114_n1180	1180	0.0105	0.0	0.9895	0.0	0.577	0	0	2	1179
3128	VLC_EMN_TAF_min5k_sorted_md_k141_166857_n1889	1889	0.0105	0.0	0.9895	0.0	0.6478	0	0	0	1890
3129	VLC_EMN_TAF_min5k_sorted_md_k141_137708_n5450	5450	0.0105	0.0	0.9895	0.0	0.5645	8	0	15	5430
3130	VLC_EMN_TAF_min5k_sorted_md_k141_41246_n4113	4113	0.0105	0.0	0.9895	0.0	0.6607	3	0	81	4029
3131	VLC_EMN_TAF_min5k_sorted_md_k141_219596_n2186	2186	0.0106	0.0	0.9894	0.0	0.7894	14	0	144	2029
3132	VLC_EMN_TAF_min5k_sorted_md_k141_165989_n1920	1920	0.0106	0.0	0.9894	0.0	0.6357	8	0	67	1845
3133	VLC_EMN_TAF_min5k_sorted_md_k141_147173_n2907	2907	0.0001	0.0105	0.9894	0.0	0.6077	0	0	0	2917
3134	VLC_EMN_TAF_min5k_sorted_md_k141_50669_n1595	1595	0.0106	0.0	0.9894	0.0	0.7735	53	0	36	1506
3135	VLC_EMN_TAF_min5k_sorted_md_k141_64809_n2298	2298	0.0107	0.0	0.9893	0.0	0.6135	9	0	15	2274
3136	VLC_EMN_TAF_min5k_sorted_md_k141_127398_n3850	3850	0.0108	0.0	0.9892	0.0	0.6099	1	0	18	3835
3137	VLC_EMN_TAF_min5k_sorted_md_k141_110280_n2573	2573	0.0006	0.0103	0.9891	0.0	0.6895	65	0	100	2408
3138	VLC_EMN_TAF_min5k_sorted_md_k141_145761_n1818	1818	0.0038	0.0073	0.9889	0.0	0.7835	198	0	19	1601
3139	VLC_EMN_TAF_min5k_sorted_md_k141_43565_n1201	1201	0.0113	0.0	0.9887	0.0	0.7772	44	0	26	1131
3140	VLC_EMN_TAF_min5k_sorted_md_k141_214444_n11152	11152	0.0113	0.0	0.9887	0.0	0.5234	7	0	21	11124
3141	VLC_EMN_TAF_min5k_sorted_md_k141_190417_n1739	1739	0.0	0.0113	0.9887	0.0	0.4977	95	0	5	1640
3142	VLC_EMN_TAF_min5k_sorted_md_k141_1672_n1751	1751	0.0	0.0113	0.9887	0.0	0.5285	100	0	61	1593
3143	VLC_EMN_TAF_min5k_sorted_md_k141_29465_n9055	9055	0.0113	0.0	0.9887	0.0	0.5317	13	0	1	9041
3144	VLC_EMN_TAF_min5k_sorted_md_k141_86342_n3646	3646	0.0115	0.0	0.9885	0.0	0.6565	73	0	59	3516
3145	VLC_EMN_TAF_min5k_sorted_md_k141_219862_n2038	2038	0.0116	0.0	0.9884	0.0	0.684	4	0	71	1963
3146	VLC_EMN_TAF_min5k_sorted_md_k141_186313_n2338	2338	0.0117	0.0	0.9883	0.0	0.602	0	0	6	2332
3147	VLC_EMN_TAF_min5k_sorted_md_k141_178568_n3486	3486	0.0119	0.0	0.9881	0.0	0.749	5	0	180	3301
3148	VLC_EMN_TAF_min5k_sorted_md_k141_137871_n1187	1187	0.0001	0.0119	0.988	0.0	0.613	27	0	6	1154
3149	VLC_EMN_TAF_min5k_sorted_md_k141_159655_n2971	2971	0.0121	0.0	0.9879	0.0	0.7048	0	0	0	2971
3150	VLC_EMN_TAF_min5k_sorted_md_k141_13971_n1048	1048	0.0122	0.0	0.9878	0.0	0.6952	16	0	1	1031
3151	VLC_EMN_TAF_min5k_sorted_md_k141_215755_n2308	2308	0.0122	0.0	0.9878	0.0	0.7404	4	0	23	2281
3152	VLC_EMN_TAF_min5k_sorted_md_k141_159508_n1100	1100	0.0123	0.0	0.9877	0.0	0.6911	24	0	21	1055
3153	VLC_EMN_TAF_min5k_sorted_md_k141_124324_n2529	2529	0.0123	0.0	0.9877	0.0	0.6536	0	0	0	2529
3154	VLC_EMN_TAF_min5k_sorted_md_k141_214564_n3081	3081	0.0124	0.0	0.9876	0.0	0.5916	69	0	18	3005
3155	VLC_EMN_TAF_min5k_sorted_md_k141_80534_n1592	1592	0.0128	0.0	0.9872	0.0	0.6302	0	0	19	1574
3156	VLC_EMN_TAF_min5k_sorted_md_k141_158643_n2439	2439	0.0127	0.0002	0.9871	0.0	0.8164	66	0	123	2250
3157	VLC_EMN_TAF_min5k_sorted_md_k141_49114_n3500	3500	0.0131	0.0	0.9869	0.0	0.6948	14	0	19	3471
3158	VLC_EMN_TAF_min5k_sorted_md_k141_26860_n1530	1530	0.0131	0.0	0.9869	0.0	0.6505	31	0	22	1480
3159	VLC_EMN_TAF_min5k_sorted_md_k141_116125_n1714	1714	0.0134	0.0	0.9866	0.0	0.6227	0	0	0	1714
3160	VLC_EMN_TAF_min5k_sorted_md_k141_183951_n1483	1483	0.0137	0.0	0.9863	0.0	0.6311	5	0	28	1450
3161	VLC_EMN_TAF_min5k_sorted_md_k141_177208_n1111	1111	0.0138	0.0	0.9862	0.0	0.6839	0	0	0	1112
3162	VLC_EMN_TAF_min5k_sorted_md_k141_83608_n1231	1231	0.0141	0.0	0.9859	0.0	0.6619	6	0	20	1205
3163	VLC_EMN_TAF_min5k_sorted_md_k141_110534_n1962	1962	0.0143	0.0	0.9857	0.0	0.6964	72	0	64	1826
3164	VLC_EMN_TAF_min5k_sorted_md_k141_163431_n2488	2488	0.0145	0.0	0.9855	0.0	0.6363	6	0	5	2480
3165	VLC_EMN_TAF_min5k_sorted_md_k141_48941_n2097	2097	0.0146	0.0	0.9854	0.0	0.7587	96	0	119	1882
3166	VLC_EMN_TAF_min5k_sorted_md_k141_185522_n4208	4208	0.0147	0.0	0.9853	0.0	0.6164	1	0	26	4184
3167	VLC_EMN_TAF_min5k_sorted_md_k141_153792_n2672	2672	0.0151	0.0	0.9849	0.0	0.602	2	0	23	2647
3168	VLC_EMN_TAF_min5k_sorted_md_k141_202307_n1378	1378	0.0153	0.0	0.9847	0.0	0.6253	23	0	11	1346
3169	VLC_EMN_TAF_min5k_sorted_md_k141_158196_n1290	1290	0.0153	0.0	0.9847	0.0	0.7337	7	0	12	1271
3170	VLC_EMN_TAF_min5k_sorted_md_k141_134688_n1819	1819	0.016	0.0	0.984	0.0	0.6229	3	0	46	1770
3171	VLC_EMN_TAF_min5k_sorted_md_k141_208390_n3322	3322	0.0163	0.0	0.9837	0.0	0.6054	1	0	29	3294
3172	VLC_EMN_TAF_min5k_sorted_md_k141_33955_n2800	2800	0.0166	0.0	0.9834	0.0	0.6075	1	0	0	2799
3173	VLC_EMN_TAF_min5k_sorted_md_k141_224570_n5014	5014	0.0166	0.0	0.9834	0.0	0.6524	0	0	26	4990
3174	VLC_EMN_TAF_min5k_sorted_md_k141_134587_n3027	3027	0.0167	0.0	0.9833	0.0	0.736	12	0	119	2896
3175	VLC_EMN_TAF_min5k_sorted_md_k141_155237_n3427	3427	0.0001	0.0166	0.9833	0.0	0.6152	116	0	120	3192
3176	VLC_EMN_TAF_min5k_sorted_md_k141_19637_n2452	2452	0.0	0.0169	0.9831	0.0	0.5554	114	0	1	2337
3177	VLC_EMN_TAF_min5k_sorted_md_k141_80123_n6940	6940	0.0172	0.0	0.9828	0.0	0.5682	6	0	44	6891
3178	VLC_EMN_TAF_min5k_sorted_md_k141_151716_n2866	2866	0.0172	0.0	0.9828	0.0	0.6247	2	0	22	2842
3179	VLC_EMN_TAF_min5k_sorted_md_k141_224385_n2875	2875	0.0173	0.0	0.9827	0.0	0.6878	0	0	7	2868
3180	VLC_EMN_TAF_min5k_sorted_md_k141_127363_n1325	1325	0.0001	0.0178	0.9821	0.0	0.5938	31	0	4	1290
3181	VLC_EMN_TAF_min5k_sorted_md_k141_112269_n2346	2346	0.0002	0.0179	0.9819	0.0	0.6508	90	0	66	2190
3182	VLC_EMN_TAF_min5k_sorted_md_k141_111446_n1266	1266	0.0183	0.0	0.9817	0.0	0.7549	3	0	15	1249
3183	VLC_EMN_TAF_min5k_sorted_md_k141_141133_n3186	3186	0.0186	0.0	0.9814	0.0	0.6182	4	0	5	3180
3184	VLC_EMN_TAF_min5k_sorted_md_k141_192897_n1190	1190	0.0187	0.0	0.9813	0.0	0.7335	0	0	0	1195
3185	VLC_EMN_TAF_min5k_sorted_md_k141_152745_n5280	5280	0.0189	0.0	0.9811	0.0	0.586	1	0	29	5252
3186	VLC_EMN_TAF_min5k_sorted_md_k141_66253_n2935	2935	0.0193	0.0	0.9807	0.0	0.7906	135	0	149	2652
3187	VLC_EMN_TAF_min5k_sorted_md_k141_141813_n1389	1389	0.0193	0.0	0.9807	0.0	0.7012	27	0	9	1353
3188	VLC_EMN_TAF_min5k_sorted_md_k141_181079_n3776	3776	0.0195	0.0	0.9805	0.0	0.6791	7	0	26	3743
3189	VLC_EMN_TAF_min5k_sorted_md_k141_144545_n1383	1383	0.0196	0.0	0.9804	0.0	0.6216	11	0	1	1373
3190	VLC_EMN_TAF_min5k_sorted_md_k141_213695_n1241	1241	0.0196	0.0	0.9804	0.0	0.6253	1	0	30	1210
3191	VLC_EMN_TAF_min5k_sorted_md_k141_42331_n6028	6028	0.02	0.0	0.98	0.0	0.622	5	0	38	5989
3192	VLC_EMN_TAF_min5k_sorted_md_k141_110409_n1625	1625	0.0201	0.0	0.9799	0.0	0.679	9	0	71	1546
3193	VLC_EMN_TAF_min5k_sorted_md_k141_166804_n1061	1061	0.0201	0.0001	0.9798	0.0	0.8344	3	0	0	1058
3194	VLC_EMN_TAF_min5k_sorted_md_k141_32662_n1606	1606	0.0204	0.0	0.9796	0.0	0.7056	1	0	3	1602
3195	VLC_EMN_TAF_min5k_sorted_md_k141_58372_n2452	2452	0.0011	0.0199	0.979	0.0	0.7237	56	0	103	2294
3196	VLC_EMN_TAF_min5k_sorted_md_k141_157813_n4682	4682	0.0211	0.0	0.9789	0.0	0.5759	13	0	13	4657
3197	VLC_EMN_TAF_min5k_sorted_md_k141_209844_n2371	2371	0.0214	0.0	0.9786	0.0	0.6681	0	0	0	2372
3198	VLC_EMN_TAF_min5k_sorted_md_k141_197473_n2496	2496	0.0215	0.0	0.9785	0.0	0.6639	0	0	0	2496
3199	VLC_EMN_TAF_min5k_sorted_md_k141_193232_n2316	2316	0.0023	0.0195	0.9782	0.0	0.7627	13	0	151	2152
3200	VLC_EMN_TAF_min5k_sorted_md_k141_105108_n4269	4269	0.0219	0.0	0.9781	0.0	0.5875	0	0	0	4269
3201	VLC_EMN_TAF_min5k_sorted_md_k141_217850_n1962	1962	0.0001	0.0222	0.9777	0.0	0.601	84	0	66	1813
3202	VLC_EMN_TAF_min5k_sorted_md_k141_187163_n4978	4978	0.0232	0.0	0.9768	0.0	0.5971	9	0	62	4907
3203	VLC_EMN_TAF_min5k_sorted_md_k141_155179_n1296	1296	0.0234	0.0	0.9766	0.0	0.7501	15	0	14	1270
3204	VLC_EMN_TAF_min5k_sorted_md_k141_226904_n3022	3022	0.001	0.0224	0.9766	0.0	0.7224	38	0	260	2724
3205	VLC_EMN_TAF_min5k_sorted_md_k141_143693_n3791	3791	0.0237	0.0	0.9763	0.0	0.62	1	0	0	3790
3206	VLC_EMN_TAF_min5k_sorted_md_k141_84215_n2780	2780	0.0237	0.0	0.9763	0.0	0.7562	78	0	98	2608
3207	VLC_EMN_TAF_min5k_sorted_md_k141_155907_n3667	3667	0.0237	0.0	0.9763	0.0	0.595	7	0	0	3660
3208	VLC_EMN_TAF_min5k_sorted_md_k141_133289_n4329	4329	0.0239	0.0	0.9761	0.0	0.6106	7	0	13	4310
3209	VLC_EMN_TAF_min5k_sorted_md_k141_180216_n2335	2335	0.0247	0.0	0.9753	0.0	0.6759	35	0	64	2236
3210	VLC_EMN_TAF_min5k_sorted_md_k141_170097_n1901	1901	0.0249	0.0	0.9751	0.0	0.6578	1	0	0	1900
3211	VLC_EMN_TAF_min5k_sorted_md_k141_179644_n1595	1595	0.025	0.0	0.975	0.0	0.6702	5	0	7	1583
3212	VLC_EMN_TAF_min5k_sorted_md_k141_94205_n3536	3536	0.0252	0.0	0.9748	0.0	0.6234	0	0	22	3514
3213	VLC_EMN_TAF_min5k_sorted_md_k141_53677_n2027	2027	0.0254	0.0	0.9746	0.0	0.6497	4	0	30	1994
3214	VLC_EMN_TAF_min5k_sorted_md_k141_135389_n2952	2952	0.0255	0.0	0.9745	0.0	0.7258	13	0	95	2844
3215	VLC_EMN_TAF_min5k_sorted_md_k141_208000_n2964	2964	0.0257	0.0	0.9743	0.0	0.5963	2	0	21	2941
3216	VLC_EMN_TAF_min5k_sorted_md_k141_195787_n4040	4040	0.0001	0.0259	0.974	0.0	0.6203	291	0	185	3564
3217	VLC_EMN_TAF_min5k_sorted_md_k141_28572_n2759	2759	0.0265	0.0	0.9735	0.0	0.6553	1	0	0	2763
3218	VLC_EMN_TAF_min5k_sorted_md_k141_173298_n1887	1887	0.0271	0.0	0.9729	0.0	0.8279	46	0	41	1801
3219	VLC_EMN_TAF_min5k_sorted_md_k141_110410_n3802	3802	0.0001	0.0272	0.9727	0.0	0.6007	113	0	130	3560
3220	VLC_EMN_TAF_min5k_sorted_md_k141_138757_n7439	7439	0.0273	0.0	0.9727	0.0	0.588	7	0	28	7404
3221	VLC_EMN_TAF_min5k_sorted_md_k141_154124_n1031	1031	0.0274	0.0	0.9726	0.0	0.683	24	0	3	1004
3222	VLC_EMN_TAF_min5k_sorted_md_k141_13912_n2626	2626	0.0002	0.0277	0.9721	0.0	0.6332	163	0	75	2388
3223	VLC_EMN_TAF_min5k_sorted_md_k141_108275_n1057	1057	0.0307	0.0	0.9693	0.0	0.6433	15	0	2	1041
3224	VLC_EMN_TAF_min5k_sorted_md_k141_177263_n1243	1243	0.0309	0.0	0.9691	0.0	0.7295	35	0	4	1204
3225	VLC_EMN_TAF_min5k_sorted_md_k141_17947_n2195	2195	0.0309	0.0	0.9691	0.0	0.5766	0	0	0	2195
3226	VLC_EMN_TAF_min5k_sorted_md_k141_167262_n2660	2660	0.0316	0.0	0.9684	0.0	0.6417	54	0	15	2591
3227	VLC_EMN_TAF_min5k_sorted_md_k141_185935_n1098	1098	0.0001	0.0332	0.9667	0.0	0.5863	3	0	45	1050
3228	VLC_EMN_TAF_min5k_sorted_md_k141_27670_n2344	2344	0.0338	0.0	0.9662	0.0	0.6185	11	0	2	2331
3229	VLC_EMN_TAF_min5k_sorted_md_k141_127765_n1971	1971	0.0338	0.0	0.9662	0.0	0.5942	22	0	9	1941
3230	VLC_EMN_TAF_min5k_sorted_md_k141_31795_n1040	1040	0.0342	0.0	0.9658	0.0	0.7272	9	0	0	1031
3231	VLC_EMN_TAF_min5k_sorted_md_k141_189536_n2722	2722	0.0007	0.0336	0.9657	0.0	0.7059	15	0	241	2466
3232	VLC_EMN_TAF_min5k_sorted_md_k141_73818_n6373	6373	0.0343	0.0	0.9657	0.0	0.5823	17	0	4	6355
3233	VLC_EMN_TAF_min5k_sorted_md_k141_147082_n1094	1094	0.0322	0.0023	0.9655	0.0	0.8833	46	0	70	979
3234	VLC_EMN_TAF_min5k_sorted_md_k141_140333_n1957	1957	0.0346	0.0	0.9654	0.0	0.7829	66	0	66	1825
3235	VLC_EMN_TAF_min5k_sorted_md_k141_119352_n1379	1379	0.0347	0.0	0.9653	0.0	0.6831	18	0	3	1358
3236	VLC_EMN_TAF_min5k_sorted_md_k141_150734_n1554	1554	0.0348	0.0	0.9652	0.0	0.6874	1	0	0	1553
3237	VLC_EMN_TAF_min5k_sorted_md_k141_8005_n2914	2914	0.0008	0.034	0.9652	0.0	0.7167	13	0	277	2624
3238	VLC_EMN_TAF_min5k_sorted_md_k141_81130_n1142	1142	0.0349	0.0	0.9651	0.0	0.6887	1	0	22	1119
3239	VLC_EMN_TAF_min5k_sorted_md_k141_91823_n2266	2266	0.0349	0.0	0.9651	0.0	0.6529	0	0	0	2269
3240	VLC_EMN_TAF_min5k_sorted_md_k141_102689_n2801	2801	0.0355	0.0	0.9645	0.0	0.7337	13	0	74	2714
3241	VLC_EMN_TAF_min5k_sorted_md_k141_77298_n956	956	0.035	0.0005	0.9645	0.0	0.8574	96	0	0	860
3242	VLC_EMN_TAF_min5k_sorted_md_k141_53240_n1544	1544	0.0356	0.0	0.9644	0.0	0.6817	29	0	8	1507
3243	VLC_EMN_TAF_min5k_sorted_md_k141_172058_n1222	1222	0.0356	0.0	0.9644	0.0	0.6878	83	0	23	1116
3244	VLC_EMN_TAF_min5k_sorted_md_k141_83314_n2702	2702	0.0359	0.0	0.9641	0.0	0.6026	26	0	73	2605
3245	VLC_EMN_TAF_min5k_sorted_md_k141_4125_n2661	2661	0.0	0.0367	0.9633	0.0	0.5571	174	0	94	2411
3246	VLC_EMN_TAF_min5k_sorted_md_k141_160144_n1911	1911	0.0371	0.0	0.9629	0.0	0.7808	1	0	36	1874
3247	VLC_EMN_TAF_min5k_sorted_md_k141_130936_n2361	2361	0.0003	0.0381	0.9616	0.0	0.6799	170	0	26	2167
3248	VLC_EMN_TAF_min5k_sorted_md_k141_112673_n2005	2005	0.039	0.0	0.961	0.0	0.6271	1	0	8	1996
3249	VLC_EMN_TAF_min5k_sorted_md_k141_23770_n5067	5067	0.0391	0.0	0.9609	0.0	0.6127	11	0	0	5056
3250	VLC_EMN_TAF_min5k_sorted_md_k141_13789_n2500	2500	0.0	0.0397	0.9603	0.0	0.5533	127	0	95	2278
3251	VLC_EMN_TAF_min5k_sorted_md_k141_53025_n5440	5440	0.0402	0.0	0.9598	0.0	0.664	8	0	36	5396
3252	VLC_EMN_TAF_min5k_sorted_md_k141_71072_n2792	2792	0.0001	0.0415	0.9584	0.0	0.6033	110	0	5	2680
3253	VLC_EMN_TAF_min5k_sorted_md_k141_143646_n1393	1393	0.042	0.0	0.958	0.0	0.8122	0	0	0	1394
3254	VLC_EMN_TAF_min5k_sorted_md_k141_194994_n8950	8950	0.0424	0.0	0.9576	0.0	0.625	5	0	70	8876
3255	VLC_EMN_TAF_min5k_sorted_md_k141_98576_n5699	5699	0.0426	0.0	0.9574	0.0	0.6088	7	0	18	5684
3256	VLC_EMN_TAF_min5k_sorted_md_k141_224012_n2043	2043	0.0427	0.0	0.9573	0.0	0.6591	2	0	0	2041
3257	VLC_EMN_TAF_min5k_sorted_md_k141_63008_n1494	1494	0.0006	0.0432	0.9562	0.0	0.7151	86	0	8	1400
3258	VLC_EMN_TAF_min5k_sorted_md_k141_189020_n2828	2828	0.0443	0.0	0.9557	0.0	0.6738	2	0	36	2790
