SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	Cluster5	Cluster6	ClusterCenterDist
0617	VLC_EMN_TAF_min10k_sorted_md_k141_205852_n3938	3938	0.0	0.0	0.0	0.0	1.0	0.0	0.3693
0618	VLC_EMN_TAF_min10k_sorted_md_k141_172180_n3680	3680	0.0	0.0	0.0	0.0	1.0	0.0	0.5258
0619	VLC_EMN_TAF_min10k_sorted_md_k141_221314_n7242	7242	0.0	0.0	0.0	0.0	1.0	0.0	0.3345
0620	VLC_EMN_TAF_min10k_sorted_md_k141_176961_n4862	4862	0.0	0.0	0.0	0.0	1.0	0.0	0.3045
0621	VLC_EMN_TAF_min10k_sorted_md_k141_84850_n9295	9295	0.0	0.0	0.0	0.0	1.0	0.0	0.2765
0622	VLC_EMN_TAF_min10k_sorted_md_k141_212734_n3588	3588	0.0	0.0	0.0	0.0	1.0	0.0	0.358
0623	VLC_EMN_TAF_min10k_sorted_md_k141_78606_n2523	2523	0.0	0.0	0.0	0.0	1.0	0.0	0.415
0624	VLC_EMN_TAF_min10k_sorted_md_k141_153559_n2209	2209	0.0	0.0	0.0	0.0	1.0	0.0	0.4815
0625	VLC_EMN_TAF_min10k_sorted_md_k141_199553_n1986	1986	0.0	0.0	0.0	0.0	1.0	0.0	0.496
0626	VLC_EMN_TAF_min10k_sorted_md_k141_162587_n1718	1718	0.0	0.0	0.0	0.0	1.0	0.0	0.3946
0627	VLC_EMN_TAF_min10k_sorted_md_k141_223389_n3128	3128	0.0	0.0	0.0	0.0	1.0	0.0	0.5291
0628	VLC_EMN_TAF_min10k_sorted_md_k141_136256_n9016	9016	0.0	0.0	0.0	0.0	1.0	0.0	0.3175
0629	VLC_EMN_TAF_min10k_sorted_md_k141_4331_n11681	11681	0.0	0.0	0.0	0.0	1.0	0.0	0.3658
0630	VLC_EMN_TAF_min10k_sorted_md_k141_21869_n3785	3785	0.0	0.0	0.0	0.0	1.0	0.0	0.3458
0631	VLC_EMN_TAF_min10k_sorted_md_k141_65786_n2947	2947	0.0	0.0	0.0	0.0	1.0	0.0	0.6377
0632	VLC_EMN_TAF_min10k_sorted_md_k141_183561_n3634	3634	0.0	0.0	0.0	0.0	1.0	0.0	0.3748
0633	VLC_EMN_TAF_min10k_sorted_md_k141_26353_n4010	4010	0.0	0.0	0.0	0.0	1.0	0.0	0.3956
0634	VLC_EMN_TAF_min10k_sorted_md_k141_15322_n1975	1975	0.0	0.0	0.0	0.0	1.0	0.0	0.3493
0635	VLC_EMN_TAF_min10k_sorted_md_k141_79490_n3053	3053	0.0	0.0	0.0	0.0	1.0	0.0	0.3948
0636	VLC_EMN_TAF_min10k_sorted_md_k141_168002_n8526	8526	0.0	0.0	0.0	0.0	1.0	0.0	0.3499
0637	VLC_EMN_TAF_min10k_sorted_md_k141_219749_n5996	5996	0.0	0.0	0.0	0.0	1.0	0.0	0.4132
0638	VLC_EMN_TAF_min10k_sorted_md_k141_6610_n3031	3031	0.0	0.0	0.0	0.0	1.0	0.0	0.3889
0639	VLC_EMN_TAF_min10k_sorted_md_k141_53083_n3222	3222	0.0	0.0	0.0	0.0	1.0	0.0	0.3199
0640	VLC_EMN_TAF_min10k_sorted_md_k141_46224_n13381	13381	0.0	0.0	0.0	0.0	1.0	0.0	0.2851
0641	VLC_EMN_TAF_min10k_sorted_md_k141_69952_n6457	6457	0.0	0.0	0.0	0.0	1.0	0.0	0.3837
0642	VLC_EMN_TAF_min10k_sorted_md_k141_210024_n5739	5739	0.0	0.0	0.0	0.0	1.0	0.0	0.5226
0643	VLC_EMN_TAF_min10k_sorted_md_k141_68446_n12483	12483	0.0	0.0	0.0	0.0	1.0	0.0	0.3224
0644	VLC_EMN_TAF_min10k_sorted_md_k141_220518_n7151	7151	0.0	0.0	0.0	0.0	1.0	0.0	0.2706
0645	VLC_EMN_TAF_min10k_sorted_md_k141_737_n3068	3068	0.0	0.0	0.0	0.0	1.0	0.0	0.3238
0646	VLC_EMN_TAF_min10k_sorted_md_k141_138681_n15250	15250	0.0	0.0	0.0	0.0	1.0	0.0	0.3168
0647	VLC_EMN_TAF_min10k_sorted_md_k141_182300_n4664	4664	0.0	0.0	0.0	0.0	1.0	0.0	0.3137
0648	VLC_EMN_TAF_min10k_sorted_md_k141_173383_n1305	1305	0.0	0.0	0.0	0.0	1.0	0.0	0.4537
0649	VLC_EMN_TAF_min10k_sorted_md_k141_42115_n8421	8421	0.0	0.0	0.0	0.0	1.0	0.0	0.2452
0650	VLC_EMN_TAF_min10k_sorted_md_k141_203343_n10106	10106	0.0	0.0	0.0	0.0	1.0	0.0	0.265
0651	VLC_EMN_TAF_min10k_sorted_md_k141_45993_n2170	2170	0.0	0.0	0.0	0.0	1.0	0.0	0.528
0652	VLC_EMN_TAF_min10k_sorted_md_k141_115883_n4824	4824	0.0	0.0	0.0	0.0	1.0	0.0	0.467
0653	VLC_EMN_TAF_min10k_sorted_md_k141_103210_n4506	4506	0.0	0.0	0.0	0.0	1.0	0.0	0.2825
0654	VLC_EMN_TAF_min10k_sorted_md_k141_174355_n5122	5122	0.0	0.0	0.0	0.0	1.0	0.0	0.265
0655	VLC_EMN_TAF_min10k_sorted_md_k141_189165_n3765	3765	0.0	0.0	0.0	0.0	1.0	0.0	0.3477
0656	VLC_EMN_TAF_min10k_sorted_md_k141_118945_n1759	1759	0.0	0.0	0.0	0.0	1.0	0.0	0.3922
0657	VLC_EMN_TAF_min10k_sorted_md_k141_112327_n10207	10207	0.0	0.0	0.0	0.0	1.0	0.0	0.2942
0658	VLC_EMN_TAF_min10k_sorted_md_k141_114553_n3617	3617	0.0	0.0	0.0	0.0	1.0	0.0	0.4884
0659	VLC_EMN_TAF_min10k_sorted_md_k141_43934_n5187	5187	0.0	0.0	0.0	0.0	1.0	0.0	0.3914
0660	VLC_EMN_TAF_min10k_sorted_md_k141_127264_n3980	3980	0.0	0.0	0.0	0.0	1.0	0.0	0.4514
0661	VLC_EMN_TAF_min10k_sorted_md_k141_62684_n5125	5125	0.0	0.0	0.0	0.0	1.0	0.0	0.4668
0662	VLC_EMN_TAF_min10k_sorted_md_k141_151249_n2076	2076	0.0	0.0	0.0	0.0	1.0	0.0	0.4345
0663	VLC_EMN_TAF_min10k_sorted_md_k141_52797_n11694	11694	0.0	0.0	0.0	0.0	1.0	0.0	0.3467
0664	VLC_EMN_TAF_min10k_sorted_md_k141_124755_n5916	5916	0.0	0.0	0.0	0.0	1.0	0.0	0.3468
0665	VLC_EMN_TAF_min10k_sorted_md_k141_64302_n4515	4515	0.0	0.0	0.0	0.0	1.0	0.0	0.36
0666	VLC_EMN_TAF_min10k_sorted_md_k141_191116_n4628	4628	0.0	0.0	0.0	0.0	1.0	0.0	0.3121
0667	VLC_EMN_TAF_min10k_sorted_md_k141_68034_n14492	14492	0.0	0.0	0.0	0.0	1.0	0.0	0.1634
0668	VLC_EMN_TAF_min10k_sorted_md_k141_3486_n1592	1592	0.0	0.0	0.0	0.0	1.0	0.0	0.4112
0669	VLC_EMN_TAF_min10k_sorted_md_k141_166928_n2807	2807	0.0	0.0	0.0	0.0	1.0	0.0	0.4478
0670	VLC_EMN_TAF_min10k_sorted_md_k141_17777_n2702	2702	0.0	0.0	0.0	0.0	1.0	0.0	0.5313
0671	VLC_EMN_TAF_min10k_sorted_md_k141_44286_n9733	9733	0.0	0.0	0.0	0.0	1.0	0.0	0.2315
0672	VLC_EMN_TAF_min10k_sorted_md_k141_14345_n1899	1899	0.0	0.0	0.0	0.0	1.0	0.0	0.5179
0673	VLC_EMN_TAF_min10k_sorted_md_k141_47453_n7488	7488	0.0	0.0	0.0	0.0	1.0	0.0	0.3746
0674	VLC_EMN_TAF_min10k_sorted_md_k141_118827_n6246	6246	0.0	0.0	0.0	0.0	1.0	0.0	0.2595
0675	VLC_EMN_TAF_min10k_sorted_md_k141_178773_n18160	18160	0.0	0.0	0.0	0.0	1.0	0.0	0.227
0676	VLC_EMN_TAF_min10k_sorted_md_k141_192813_n3361	3361	0.0	0.0	0.0	0.0	1.0	0.0	0.3165
0677	VLC_EMN_TAF_min10k_sorted_md_k141_118062_n3162	3162	0.0	0.0	0.0	0.0	1.0	0.0	0.4993
0678	VLC_EMN_TAF_min10k_sorted_md_k141_16018_n8445	8445	0.0	0.0	0.0	0.0	1.0	0.0	0.3928
0679	VLC_EMN_TAF_min10k_sorted_md_k141_119656_n1945	1945	0.0	0.0	0.0	0.0	1.0	0.0	0.4461
0680	VLC_EMN_TAF_min10k_sorted_md_k141_162690_n7526	7526	0.0	0.0	0.0	0.0	1.0	0.0	0.1774
0681	VLC_EMN_TAF_min10k_sorted_md_k141_196789_n11641	11641	0.0	0.0	0.0	0.0	1.0	0.0	0.251
0682	VLC_EMN_TAF_min10k_sorted_md_k141_225459_n3100	3100	0.0	0.0	0.0	0.0	1.0	0.0	0.4706
0683	VLC_EMN_TAF_min10k_sorted_md_k141_122235_n8088	8088	0.0	0.0	0.0	0.0	1.0	0.0	0.2957
0684	VLC_EMN_TAF_min10k_sorted_md_k141_179052_n5922	5922	0.0	0.0	0.0	0.0	1.0	0.0	0.5023
0685	VLC_EMN_TAF_min10k_sorted_md_k141_44421_n5680	5680	0.0	0.0	0.0	0.0	1.0	0.0	0.3488
0686	VLC_EMN_TAF_min10k_sorted_md_k141_110519_n3605	3605	0.0	0.0	0.0	0.0	1.0	0.0	0.4936
0687	VLC_EMN_TAF_min10k_sorted_md_k141_173102_n8532	8532	0.0	0.0	0.0	0.0	1.0	0.0	0.3041
0688	VLC_EMN_TAF_min10k_sorted_md_k141_183762_n7298	7298	0.0	0.0	0.0	0.0	1.0	0.0	0.4052
0689	VLC_EMN_TAF_min10k_sorted_md_k141_104194_n1479	1479	0.0	0.0	0.0	0.0	1.0	0.0	0.3962
0690	VLC_EMN_TAF_min10k_sorted_md_k141_130475_n4731	4731	0.0	0.0	0.0	0.0	1.0	0.0	0.3824
0691	VLC_EMN_TAF_min10k_sorted_md_k141_162265_n10982	10982	0.0	0.0	0.0	0.0	1.0	0.0	0.2326
0692	VLC_EMN_TAF_min10k_sorted_md_k141_19998_n4334	4334	0.0	0.0	0.0	0.0	1.0	0.0	0.2731
0693	VLC_EMN_TAF_min10k_sorted_md_k141_169793_n1997	1997	0.0	0.0	0.0	0.0	1.0	0.0	0.2997
0694	VLC_EMN_TAF_min10k_sorted_md_k141_53077_n4702	4702	0.0	0.0	0.0	0.0	1.0	0.0	0.4522
0695	VLC_EMN_TAF_min10k_sorted_md_k141_143054_n6287	6287	0.0	0.0	0.0	0.0	1.0	0.0	0.2669
0696	VLC_EMN_TAF_min10k_sorted_md_k141_51928_n3672	3672	0.0	0.0	0.0	0.0	1.0	0.0	0.476
0697	VLC_EMN_TAF_min10k_sorted_md_k141_73959_n4908	4908	0.0	0.0	0.0	0.0	1.0	0.0	0.4523
0698	VLC_EMN_TAF_min10k_sorted_md_k141_191604_n11935	11935	0.0	0.0	0.0	0.0	1.0	0.0	0.3606
0699	VLC_EMN_TAF_min10k_sorted_md_k141_2151_n7874	7874	0.0	0.0	0.0	0.0	1.0	0.0	0.2738
0700	VLC_EMN_TAF_min10k_sorted_md_k141_196776_n1734	1734	0.0	0.0	0.0	0.0	1.0	0.0	0.3088
0701	VLC_EMN_TAF_min10k_sorted_md_k141_125379_n19627	19627	0.0	0.0	0.0	0.0	1.0	0.0	0.2449
0702	VLC_EMN_TAF_min10k_sorted_md_k141_42973_n5734	5734	0.0	0.0	0.0	0.0	1.0	0.0	0.4463
0703	VLC_EMN_TAF_min10k_sorted_md_k141_54994_n5025	5025	0.0	0.0	0.0	0.0	1.0	0.0	0.2864
0704	VLC_EMN_TAF_min10k_sorted_md_k141_63065_n1542	1542	0.0	0.0	0.0	0.0	1.0	0.0	0.4217
0705	VLC_EMN_TAF_min10k_sorted_md_k141_223240_n2711	2711	0.0	0.0	0.0	0.0	1.0	0.0	0.3757
0706	VLC_EMN_TAF_min10k_sorted_md_k141_26324_n8700	8700	0.0	0.0	0.0	0.0	1.0	0.0	0.1971
0707	VLC_EMN_TAF_min10k_sorted_md_k141_205968_n13105	13105	0.0	0.0	0.0	0.0	1.0	0.0	0.3843
0708	VLC_EMN_TAF_min10k_sorted_md_k141_105502_n1936	1936	0.0	0.0	0.0	0.0	1.0	0.0	0.5975
0709	VLC_EMN_TAF_min10k_sorted_md_k141_43016_n2741	2741	0.0	0.0	0.0	0.0	1.0	0.0	0.3921
0710	VLC_EMN_TAF_min10k_sorted_md_k141_10328_n12289	12289	0.0	0.0	0.0	0.0	1.0	0.0	0.1785
0711	VLC_EMN_TAF_min10k_sorted_md_k141_221132_n4965	4965	0.0	0.0	0.0	0.0	1.0	0.0	0.4176
0712	VLC_EMN_TAF_min10k_sorted_md_k141_135429_n3055	3055	0.0	0.0	0.0	0.0	1.0	0.0	0.5231
0713	VLC_EMN_TAF_min10k_sorted_md_k141_83309_n4496	4496	0.0	0.0	0.0	0.0	1.0	0.0	0.4217
0714	VLC_EMN_TAF_min10k_sorted_md_k141_147292_n4271	4271	0.0	0.0	0.0	0.0	1.0	0.0	0.331
0715	VLC_EMN_TAF_min10k_sorted_md_k141_125917_n1981	1981	0.0	0.0	0.0	0.0	1.0	0.0	0.3766
0716	VLC_EMN_TAF_min10k_sorted_md_k141_54989_n8555	8555	0.0	0.0	0.0	0.0	1.0	0.0	0.38
0717	VLC_EMN_TAF_min10k_sorted_md_k141_47575_n13916	13916	0.0	0.0	0.0	0.0	1.0	0.0	0.2361
0718	VLC_EMN_TAF_min10k_sorted_md_k141_161478_n2700	2700	0.0	0.0	0.0	0.0	1.0	0.0	0.4852
0719	VLC_EMN_TAF_min10k_sorted_md_k141_163001_n1530	1530	0.0	0.0	0.0	0.0	1.0	0.0	0.5353
0720	VLC_EMN_TAF_min10k_sorted_md_k141_55532_n4661	4661	0.0	0.0	0.0	0.0	1.0	0.0	0.3909
0721	VLC_EMN_TAF_min10k_sorted_md_k141_59135_n3188	3188	0.0	0.0	0.0	0.0	1.0	0.0	0.1923
0722	VLC_EMN_TAF_min10k_sorted_md_k141_33898_n3822	3822	0.0	0.0	0.0	0.0	1.0	0.0	0.3646
0723	VLC_EMN_TAF_min10k_sorted_md_k141_57094_n4088	4088	0.0	0.0	0.0	0.0	1.0	0.0	0.4084
0724	VLC_EMN_TAF_min10k_sorted_md_k141_77062_n4372	4372	0.0	0.0	0.0	0.0	1.0	0.0	0.2643
0725	VLC_EMN_TAF_min10k_sorted_md_k141_13057_n7667	7667	0.0	0.0	0.0	0.0	1.0	0.0	0.6147
0726	VLC_EMN_TAF_min10k_sorted_md_k141_28099_n6702	6702	0.0	0.0	0.0	0.0	1.0	0.0	0.3069
0727	VLC_EMN_TAF_min10k_sorted_md_k141_4489_n2751	2751	0.0	0.0	0.0	0.0	1.0	0.0	0.525
0728	VLC_EMN_TAF_min10k_sorted_md_k141_225930_n7524	7524	0.0	0.0	0.0	0.0	1.0	0.0	0.3294
0729	VLC_EMN_TAF_min10k_sorted_md_k141_170092_n1899	1899	0.0	0.0	0.0	0.0	1.0	0.0	0.5017
0730	VLC_EMN_TAF_min10k_sorted_md_k141_85213_n1660	1660	0.0	0.0	0.0	0.0	1.0	0.0	0.582
0731	VLC_EMN_TAF_min10k_sorted_md_k141_184205_n4079	4079	0.0	0.0	0.0	0.0	1.0	0.0	0.338
0732	VLC_EMN_TAF_min10k_sorted_md_k141_113776_n3946	3946	0.0	0.0	0.0	0.0	1.0	0.0	0.4234
0733	VLC_EMN_TAF_min10k_sorted_md_k141_124160_n4372	4372	0.0	0.0	0.0	0.0	1.0	0.0	0.3403
0734	VLC_EMN_TAF_min10k_sorted_md_k141_89836_n13447	13447	0.0	0.0	0.0	0.0	1.0	0.0	0.3213
0735	VLC_EMN_TAF_min10k_sorted_md_k141_169924_n1843	1843	0.0	0.0	0.0	0.0	1.0	0.0	0.4599
0736	VLC_EMN_TAF_min10k_sorted_md_k141_82150_n5450	5450	0.0	0.0	0.0	0.0	1.0	0.0	0.3159
0737	VLC_EMN_TAF_min10k_sorted_md_k141_111405_n4032	4032	0.0	0.0	0.0	0.0	1.0	0.0	0.2951
0738	VLC_EMN_TAF_min10k_sorted_md_k141_153374_n12133	12133	0.0	0.0	0.0	0.0	1.0	0.0	0.219
0739	VLC_EMN_TAF_min10k_sorted_md_k141_182665_n6130	6130	0.0	0.0	0.0	0.0	1.0	0.0	0.3946
0740	VLC_EMN_TAF_min10k_sorted_md_k141_48610_n6854	6854	0.0	0.0	0.0	0.0	1.0	0.0	0.3525
0741	VLC_EMN_TAF_min10k_sorted_md_k141_223581_n6424	6424	0.0	0.0	0.0	0.0	1.0	0.0	0.2367
0742	VLC_EMN_TAF_min10k_sorted_md_k141_88088_n6014	6014	0.0	0.0	0.0	0.0	1.0	0.0	0.4501
0743	VLC_EMN_TAF_min10k_sorted_md_k141_45167_n2453	2453	0.0	0.0	0.0	0.0	1.0	0.0	0.408
0744	VLC_EMN_TAF_min10k_sorted_md_k141_35788_n6490	6490	0.0	0.0	0.0	0.0	1.0	0.0	0.367
0745	VLC_EMN_TAF_min10k_sorted_md_k141_126204_n2985	2985	0.0	0.0	0.0	0.0	1.0	0.0	0.3943
0746	VLC_EMN_TAF_min10k_sorted_md_k141_197695_n1850	1850	0.0	0.0	0.0	0.0	1.0	0.0	0.6029
0747	VLC_EMN_TAF_min10k_sorted_md_k141_119759_n15490	15490	0.0	0.0	0.0	0.0	1.0	0.0	0.287
0748	VLC_EMN_TAF_min10k_sorted_md_k141_94763_n2251	2251	0.0	0.0	0.0	0.0	1.0	0.0	0.5036
0749	VLC_EMN_TAF_min10k_sorted_md_k141_88232_n2874	2874	0.0	0.0	0.0	0.0	1.0	0.0	0.73
0750	VLC_EMN_TAF_min10k_sorted_md_k141_107436_n12725	12725	0.0	0.0	0.0	0.0	1.0	0.0	0.3578
0751	VLC_EMN_TAF_min10k_sorted_md_k141_129788_n1866	1866	0.0	0.0	0.0	0.0	1.0	0.0	0.4484
0752	VLC_EMN_TAF_min10k_sorted_md_k141_85416_n1222	1222	0.0	0.0	0.0	0.0	1.0	0.0	0.4376
0753	VLC_EMN_TAF_min10k_sorted_md_k141_93174_n2718	2718	0.0	0.0	0.0	0.0	1.0	0.0	0.4791
0754	VLC_EMN_TAF_min10k_sorted_md_k141_14958_n3302	3302	0.0	0.0	0.0	0.0	1.0	0.0	0.3081
0755	VLC_EMN_TAF_min10k_sorted_md_k141_194893_n4766	4766	0.0	0.0	0.0	0.0	1.0	0.0	0.3647
0756	VLC_EMN_TAF_min10k_sorted_md_k141_32157_n4910	4910	0.0	0.0	0.0	0.0	1.0	0.0	0.3802
0757	VLC_EMN_TAF_min10k_sorted_md_k141_32925_n2457	2457	0.0	0.0	0.0	0.0	1.0	0.0	0.3993
0758	VLC_EMN_TAF_min10k_sorted_md_k141_195085_n6230	6230	0.0	0.0	0.0	0.0	1.0	0.0	0.1696
0759	VLC_EMN_TAF_min10k_sorted_md_k141_146878_n5630	5630	0.0	0.0	0.0	0.0	1.0	0.0	0.2044
0760	VLC_EMN_TAF_min10k_sorted_md_k141_150696_n6947	6947	0.0	0.0	0.0	0.0	1.0	0.0	0.4443
0761	VLC_EMN_TAF_min10k_sorted_md_k141_164900_n1879	1879	0.0	0.0	0.0	0.0	1.0	0.0	0.4741
0762	VLC_EMN_TAF_min10k_sorted_md_k141_116492_n4518	4518	0.0	0.0	0.0	0.0	1.0	0.0	0.357
0763	VLC_EMN_TAF_min10k_sorted_md_k141_73363_n2347	2347	0.0	0.0	0.0	0.0	1.0	0.0	0.4745
0764	VLC_EMN_TAF_min10k_sorted_md_k141_191294_n1570	1570	0.0	0.0	0.0	0.0	1.0	0.0	0.6243
0765	VLC_EMN_TAF_min10k_sorted_md_k141_4987_n3674	3674	0.0	0.0	0.0	0.0	1.0	0.0	0.3317
0766	VLC_EMN_TAF_min10k_sorted_md_k141_91692_n2571	2571	0.0	0.0	0.0	0.0	1.0	0.0	0.5802
0767	VLC_EMN_TAF_min10k_sorted_md_k141_59975_n7245	7245	0.0	0.0	0.0	0.0	1.0	0.0	0.3922
0768	VLC_EMN_TAF_min10k_sorted_md_k141_5380_n6988	6988	0.0	0.0	0.0	0.0	1.0	0.0	0.3639
0769	VLC_EMN_TAF_min10k_sorted_md_k141_85704_n7090	7090	0.0	0.0	0.0	0.0	1.0	0.0	0.3244
0770	VLC_EMN_TAF_min10k_sorted_md_k141_117620_n8425	8425	0.0	0.0	0.0	0.0	1.0	0.0	0.1964
0771	VLC_EMN_TAF_min10k_sorted_md_k141_130782_n5348	5348	0.0	0.0	0.0	0.0	1.0	0.0	0.4003
0772	VLC_EMN_TAF_min10k_sorted_md_k141_36044_n5564	5564	0.0	0.0	0.0	0.0	1.0	0.0	0.2851
0773	VLC_EMN_TAF_min10k_sorted_md_k141_223712_n3612	3612	0.0	0.0	0.0	0.0	1.0	0.0	0.348
0774	VLC_EMN_TAF_min10k_sorted_md_k141_12966_n1933	1933	0.0	0.0	0.0	0.0	1.0	0.0	0.5485
0775	VLC_EMN_TAF_min10k_sorted_md_k141_84186_n9528	9528	0.0	0.0	0.0	0.0	1.0	0.0	0.2345
0776	VLC_EMN_TAF_min10k_sorted_md_k141_119248_n2710	2710	0.0	0.0	0.0	0.0	1.0	0.0	0.5328
0777	VLC_EMN_TAF_min10k_sorted_md_k141_77794_n5871	5871	0.0	0.0	0.0	0.0	1.0	0.0	0.2882
0778	VLC_EMN_TAF_min10k_sorted_md_k141_43503_n2944	2944	0.0	0.0	0.0	0.0	1.0	0.0	0.4507
0779	VLC_EMN_TAF_min10k_sorted_md_k141_207233_n9634	9634	0.0	0.0	0.0	0.0	1.0	0.0	0.256
0780	VLC_EMN_TAF_min10k_sorted_md_k141_57983_n14419	14419	0.0	0.0	0.0	0.0	1.0	0.0	0.4832
0781	VLC_EMN_TAF_min10k_sorted_md_k141_224930_n11105	11105	0.0	0.0	0.0	0.0	1.0	0.0	0.36
0782	VLC_EMN_TAF_min10k_sorted_md_k141_217381_n9174	9174	0.0	0.0	0.0	0.0	1.0	0.0	0.3735
0783	VLC_EMN_TAF_min10k_sorted_md_k141_38412_n4479	4479	0.0	0.0	0.0	0.0	1.0	0.0	0.4489
0784	VLC_EMN_TAF_min10k_sorted_md_k141_98797_n1465	1465	0.0	0.0	0.0	0.0	1.0	0.0	0.5743
0785	VLC_EMN_TAF_min10k_sorted_md_k141_127357_n5121	5121	0.0	0.0	0.0	0.0	1.0	0.0	0.542
0786	VLC_EMN_TAF_min10k_sorted_md_k141_166503_n8193	8193	0.0	0.0	0.0	0.0	1.0	0.0	0.3253
0787	VLC_EMN_TAF_min10k_sorted_md_k141_138167_n12907	12907	0.0	0.0	0.0	0.0	1.0	0.0	0.2001
0788	VLC_EMN_TAF_min10k_sorted_md_k141_170430_n10384	10384	0.0	0.0	0.0	0.0	1.0	0.0	0.3017
0789	VLC_EMN_TAF_min10k_sorted_md_k141_80140_n3610	3610	0.0	0.0	0.0	0.0	1.0	0.0	0.5197
0790	VLC_EMN_TAF_min10k_sorted_md_k141_35269_n3266	3266	0.0	0.0	0.0	0.0	1.0	0.0	0.2576
0791	VLC_EMN_TAF_min10k_sorted_md_k141_47235_n3060	3060	0.0	0.0	0.0	0.0	1.0	0.0	0.2685
0792	VLC_EMN_TAF_min10k_sorted_md_k141_99961_n6415	6415	0.0	0.0	0.0	0.0	1.0	0.0	0.3467
0793	VLC_EMN_TAF_min10k_sorted_md_k141_39370_n2904	2904	0.0	0.0	0.0	0.0	1.0	0.0	0.4269
0794	VLC_EMN_TAF_min10k_sorted_md_k141_134898_n1709	1709	0.0	0.0	0.0	0.0	1.0	0.0	0.4313
0795	VLC_EMN_TAF_min10k_sorted_md_k141_36652_n4191	4191	0.0	0.0	0.0	0.0	1.0	0.0	0.2817
0796	VLC_EMN_TAF_min10k_sorted_md_k141_42399_n1892	1892	0.0	0.0	0.0	0.0	1.0	0.0	0.3793
0797	VLC_EMN_TAF_min10k_sorted_md_k141_146682_n2025	2025	0.0	0.0	0.0	0.0	1.0	0.0	0.4255
0798	VLC_EMN_TAF_min10k_sorted_md_k141_182294_n3480	3480	0.0	0.0	0.0	0.0	1.0	0.0	0.4243
0799	VLC_EMN_TAF_min10k_sorted_md_k141_224596_n1974	1974	0.0	0.0	0.0	0.0	1.0	0.0	0.4438
0800	VLC_EMN_TAF_min10k_sorted_md_k141_30624_n5085	5085	0.0	0.0	0.0	0.0	1.0	0.0	0.304
0801	VLC_EMN_TAF_min10k_sorted_md_k141_87371_n9452	9452	0.0	0.0	0.0	0.0	1.0	0.0	0.367
0802	VLC_EMN_TAF_min10k_sorted_md_k141_214804_n2309	2309	0.0	0.0	0.0	0.0	1.0	0.0	0.4247
0803	VLC_EMN_TAF_min10k_sorted_md_k141_3959_n3900	3900	0.0	0.0	0.0	0.0	1.0	0.0	0.3427
0804	VLC_EMN_TAF_min10k_sorted_md_k141_107613_n8332	8332	0.0	0.0	0.0	0.0	1.0	0.0	0.2563
0805	VLC_EMN_TAF_min10k_sorted_md_k141_146987_n11411	11411	0.0	0.0	0.0	0.0	1.0	0.0	0.3351
0806	VLC_EMN_TAF_min10k_sorted_md_k141_149566_n3795	3795	0.0	0.0	0.0	0.0	1.0	0.0	0.3164
0807	VLC_EMN_TAF_min10k_sorted_md_k141_211674_n7674	7674	0.0	0.0	0.0	0.0	1.0	0.0	0.293
0808	VLC_EMN_TAF_min10k_sorted_md_k141_125136_n10733	10733	0.0	0.0	0.0	0.0	1.0	0.0	0.2895
0809	VLC_EMN_TAF_min10k_sorted_md_k141_154250_n4984	4984	0.0	0.0	0.0	0.0	1.0	0.0	0.4069
0810	VLC_EMN_TAF_min10k_sorted_md_k141_68756_n3487	3487	0.0	0.0	0.0	0.0	1.0	0.0	0.4655
0811	VLC_EMN_TAF_min10k_sorted_md_k141_48896_n2308	2308	0.0	0.0	0.0	0.0	1.0	0.0	0.4986
0812	VLC_EMN_TAF_min10k_sorted_md_k141_167160_n4535	4535	0.0	0.0	0.0	0.0	1.0	0.0	0.3728
0813	VLC_EMN_TAF_min10k_sorted_md_k141_6652_n3526	3526	0.0	0.0	0.0	0.0	1.0	0.0	0.3277
0814	VLC_EMN_TAF_min10k_sorted_md_k141_49492_n3872	3872	0.0	0.0	0.0	0.0	1.0	0.0	0.462
0815	VLC_EMN_TAF_min10k_sorted_md_k141_171661_n4327	4327	0.0	0.0	0.0	0.0	1.0	0.0	0.2632
0816	VLC_EMN_TAF_min10k_sorted_md_k141_156258_n6436	6436	0.0	0.0	0.0	0.0	1.0	0.0	0.3916
0817	VLC_EMN_TAF_min10k_sorted_md_k141_114402_n3200	3200	0.0	0.0	0.0	0.0	1.0	0.0	0.3919
0818	VLC_EMN_TAF_min10k_sorted_md_k141_10917_n9882	9882	0.0	0.0	0.0	0.0	1.0	0.0	0.214
0819	VLC_EMN_TAF_min10k_sorted_md_k141_178090_n9097	9097	0.0	0.0	0.0	0.0	1.0	0.0	0.4043
0820	VLC_EMN_TAF_min10k_sorted_md_k141_41753_n8567	8567	0.0	0.0	0.0	0.0	1.0	0.0	0.2101
0821	VLC_EMN_TAF_min10k_sorted_md_k141_167491_n15519	15519	0.0	0.0	0.0	0.0	1.0	0.0	0.2133
0822	VLC_EMN_TAF_min10k_sorted_md_k141_206880_n10769	10769	0.0	0.0	0.0	0.0	1.0	0.0	0.2767
0823	VLC_EMN_TAF_min10k_sorted_md_k141_28494_n4653	4653	0.0	0.0	0.0	0.0	1.0	0.0	0.2832
0824	VLC_EMN_TAF_min10k_sorted_md_k141_60552_n9995	9995	0.0	0.0	0.0	0.0	1.0	0.0	0.3648
